run,beta_role,beta,source_beta_tag,cell_id,dataset_id,dataset_tag,complexity_metric,knn_k,complexity_3nn_disagreement,source_dataset
spin_dynamics_90_dataset,spin_sweep_axis,0.05,,cell_beta_0p05_p_0p00,85,dataset_085_seed_8501234,3nn_label_disagreement,3,0.4817708333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_085_seed_8501234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.05,,cell_beta_0p05_p_0p00,86,dataset_086_seed_8601234,3nn_label_disagreement,3,0.4720052083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_086_seed_8601234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.05,,cell_beta_0p05_p_0p00,87,dataset_087_seed_8701234,3nn_label_disagreement,3,0.4759114583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_087_seed_8701234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.05,,cell_beta_0p05_p_0p00,88,dataset_088_seed_8801234,3nn_label_disagreement,3,0.4680989583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_088_seed_8801234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.05,,cell_beta_0p05_p_0p00,89,dataset_089_seed_8901234,3nn_label_disagreement,3,0.4713541666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_089_seed_8901234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,0,dataset_000_seed_003234,3nn_label_disagreement,3,0.4270833333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_000_seed_003234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,1,dataset_001_seed_103234,3nn_label_disagreement,3,0.4908854166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_001_seed_103234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,2,dataset_002_seed_203234,3nn_label_disagreement,3,0.4407552083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_002_seed_203234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,3,dataset_003_seed_303234,3nn_label_disagreement,3,0.4680989583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_003_seed_303234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,4,dataset_004_seed_403234,3nn_label_disagreement,3,0.4609375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_004_seed_403234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,5,dataset_005_seed_503234,3nn_label_disagreement,3,0.4440104166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_005_seed_503234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,6,dataset_006_seed_603234,3nn_label_disagreement,3,0.49609375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_006_seed_603234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,7,dataset_007_seed_703234,3nn_label_disagreement,3,0.4205729166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_007_seed_703234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,8,dataset_008_seed_803234,3nn_label_disagreement,3,0.470703125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_008_seed_803234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,9,dataset_009_seed_903234,3nn_label_disagreement,3,0.46484375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_009_seed_903234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,10,dataset_010_seed_1003234,3nn_label_disagreement,3,0.45703125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_010_seed_1003234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,11,dataset_011_seed_1103234,3nn_label_disagreement,3,0.41015625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_011_seed_1103234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,12,dataset_012_seed_1203234,3nn_label_disagreement,3,0.4186197916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_012_seed_1203234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,13,dataset_013_seed_1303234,3nn_label_disagreement,3,0.4498697916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_013_seed_1303234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,14,dataset_014_seed_1403234,3nn_label_disagreement,3,0.458984375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_014_seed_1403234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,15,dataset_015_seed_1503234,3nn_label_disagreement,3,0.4192708333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_015_seed_1503234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,16,dataset_016_seed_1603234,3nn_label_disagreement,3,0.44921875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_016_seed_1603234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,17,dataset_017_seed_1703234,3nn_label_disagreement,3,0.4303385416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_017_seed_1703234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,18,dataset_018_seed_1803234,3nn_label_disagreement,3,0.4440104166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_018_seed_1803234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,19,dataset_019_seed_1903234,3nn_label_disagreement,3,0.45703125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_019_seed_1903234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,20,dataset_020_seed_2003234,3nn_label_disagreement,3,0.4290364583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_020_seed_2003234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,21,dataset_021_seed_2103234,3nn_label_disagreement,3,0.4147135416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_021_seed_2103234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,22,dataset_022_seed_2203234,3nn_label_disagreement,3,0.4856770833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_022_seed_2203234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,23,dataset_023_seed_2303234,3nn_label_disagreement,3,0.4505208333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_023_seed_2303234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,24,dataset_024_seed_2403234,3nn_label_disagreement,3,0.4342447916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_024_seed_2403234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,25,dataset_025_seed_2503234,3nn_label_disagreement,3,0.43359375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_025_seed_2503234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,26,dataset_026_seed_2603234,3nn_label_disagreement,3,0.4212239583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_026_seed_2603234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,27,dataset_027_seed_2703234,3nn_label_disagreement,3,0.4505208333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_027_seed_2703234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,28,dataset_028_seed_2803234,3nn_label_disagreement,3,0.4713541666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_028_seed_2803234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,29,dataset_029_seed_2903234,3nn_label_disagreement,3,0.4459635416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_029_seed_2903234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,30,dataset_030_seed_3003234,3nn_label_disagreement,3,0.4427083333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_030_seed_3003234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,31,dataset_031_seed_3103234,3nn_label_disagreement,3,0.423828125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_031_seed_3103234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,32,dataset_032_seed_3203234,3nn_label_disagreement,3,0.443359375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_032_seed_3203234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,33,dataset_033_seed_3303234,3nn_label_disagreement,3,0.4661458333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_033_seed_3303234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,34,dataset_034_seed_3403234,3nn_label_disagreement,3,0.4615885416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_034_seed_3403234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,35,dataset_035_seed_3503234,3nn_label_disagreement,3,0.4576822916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_035_seed_3503234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,36,dataset_036_seed_3603234,3nn_label_disagreement,3,0.48046875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_036_seed_3603234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,37,dataset_037_seed_3703234,3nn_label_disagreement,3,0.439453125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_037_seed_3703234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,38,dataset_038_seed_3803234,3nn_label_disagreement,3,0.4466145833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_038_seed_3803234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,39,dataset_039_seed_3903234,3nn_label_disagreement,3,0.4381510416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_039_seed_3903234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,40,dataset_040_seed_4003234,3nn_label_disagreement,3,0.4498697916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_040_seed_4003234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,41,dataset_041_seed_4103234,3nn_label_disagreement,3,0.494140625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_041_seed_4103234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,42,dataset_042_seed_4203234,3nn_label_disagreement,3,0.455078125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_042_seed_4203234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,43,dataset_043_seed_4303234,3nn_label_disagreement,3,0.4830729166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_043_seed_4303234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,44,dataset_044_seed_4403234,3nn_label_disagreement,3,0.4661458333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_044_seed_4403234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,45,dataset_045_seed_4503234,3nn_label_disagreement,3,0.4361979166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_045_seed_4503234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,46,dataset_046_seed_4603234,3nn_label_disagreement,3,0.4407552083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_046_seed_4603234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,47,dataset_047_seed_4703234,3nn_label_disagreement,3,0.4537760416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_047_seed_4703234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,48,dataset_048_seed_4803234,3nn_label_disagreement,3,0.439453125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_048_seed_4803234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,49,dataset_049_seed_4903234,3nn_label_disagreement,3,0.4798177083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_049_seed_4903234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,50,dataset_050_seed_5003234,3nn_label_disagreement,3,0.4661458333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_050_seed_5003234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,51,dataset_051_seed_5103234,3nn_label_disagreement,3,0.4407552083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_051_seed_5103234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,52,dataset_052_seed_5203234,3nn_label_disagreement,3,0.4453125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_052_seed_5203234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,53,dataset_053_seed_5303234,3nn_label_disagreement,3,0.4485677083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_053_seed_5303234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,54,dataset_054_seed_5403234,3nn_label_disagreement,3,0.4615885416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_054_seed_5403234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,55,dataset_055_seed_5503234,3nn_label_disagreement,3,0.4322916666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_055_seed_5503234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,56,dataset_056_seed_5603234,3nn_label_disagreement,3,0.41015625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_056_seed_5603234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,57,dataset_057_seed_5703234,3nn_label_disagreement,3,0.4388020833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_057_seed_5703234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,58,dataset_058_seed_5803234,3nn_label_disagreement,3,0.4661458333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_058_seed_5803234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,59,dataset_059_seed_5903234,3nn_label_disagreement,3,0.4563802083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_059_seed_5903234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,60,dataset_060_seed_6003234,3nn_label_disagreement,3,0.44921875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_060_seed_6003234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,61,dataset_061_seed_6103234,3nn_label_disagreement,3,0.4453125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_061_seed_6103234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,62,dataset_062_seed_96203234,3nn_label_disagreement,3,0.47265625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_062_seed_96203234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,63,dataset_063_seed_6303234,3nn_label_disagreement,3,0.4205729166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_063_seed_6303234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,64,dataset_064_seed_6403234,3nn_label_disagreement,3,0.43359375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_064_seed_6403234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,65,dataset_065_seed_6503234,3nn_label_disagreement,3,0.4303385416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_065_seed_6503234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,66,dataset_066_seed_6603234,3nn_label_disagreement,3,0.4622395833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_066_seed_6603234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,67,dataset_067_seed_6703234,3nn_label_disagreement,3,0.4518229166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_067_seed_6703234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,68,dataset_068_seed_6803234,3nn_label_disagreement,3,0.46875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_068_seed_6803234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,69,dataset_069_seed_6903234,3nn_label_disagreement,3,0.4895833333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_069_seed_6903234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,70,dataset_070_seed_7003234,3nn_label_disagreement,3,0.4680989583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_070_seed_7003234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,71,dataset_071_seed_7103234,3nn_label_disagreement,3,0.458984375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_071_seed_7103234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,72,dataset_072_seed_7203234,3nn_label_disagreement,3,0.4765625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_072_seed_7203234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.07,,cell_beta_0p07_p_0p00,73,dataset_073_seed_7303234,3nn_label_disagreement,3,0.4459635416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_073_seed_7303234/dataset.npz
